"date","month","week","word","target","n","type","bing_lexicon","afinn_lexicon"
2020-05-22,2020-05-01,2020-05-17,"anger","dana nessel",1,"unigram","negative",-3
2020-05-22,2020-05-01,2020-05-17,"attorney","dana nessel",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"beginning","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"called","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"considered","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"country","jeff sessions",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"dumbest","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"failing","the new york times",1,"unigram","negative",-2
2020-05-22,2020-05-01,2020-05-17,"figuring","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"ford","dana nessel",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"fraudulent","mueller report",1,"unigram","negative",-4
2020-05-22,2020-05-01,2020-05-17,"journalism","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"mess","the new york times",1,"unigram","negative",-2
2020-05-22,2020-05-01,2020-05-17,"motor","dana nessel",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"mueller","mueller report",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"scam","mueller report",1,"unigram","negative",-2
2020-05-22,2020-05-01,2020-05-17,"stupidity","dana nessel",1,"unigram","negative",NA
2020-05-22,2020-05-01,2020-05-17,"taking","dana nessel",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"total","the new york times",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"trump","dean baquet",1,"unigram","positive",NA
2020-05-22,2020-05-01,2020-05-17,"truthful","dean baquet",1,"unigram","positive",NA
2020-05-22,2020-05-01,2020-05-17,"wacky","dana nessel",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"world","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"write","dean baquet",1,"unigram",NA,NA
2020-05-22,2020-05-01,2020-05-17,"wrong","dean baquet",1,"unigram","negative",-2
2020-05-23,2020-05-01,2020-05-17,"alabama","doug jones",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"badly","doug jones",1,"unigram","negative",-3
2020-05-23,2020-05-01,2020-05-17,"bring","joe biden",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"chuck","chuck schumer",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"chuck","doug jones",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"courage","jeff sessions",1,"unigram","positive",2
2020-05-23,2020-05-01,2020-05-17,"crazy","doug jones",1,"unigram","negative",-2
2020-05-23,2020-05-01,2020-05-17,"crazy","nancy pelosi",1,"unigram","negative",-2
2020-05-23,2020-05-01,2020-05-17,"cryin","chuck schumer",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"cryin","doug jones",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"disgraced","doug jones",1,"unigram","negative",-2
2020-05-23,2020-05-01,2020-05-17,"greatness","joe biden",1,"unigram","positive",NA
2020-05-23,2020-05-01,2020-05-17,"joe","joe biden",2,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"lives","jeff sessions",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"nancy","doug jones",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"nancy","nancy pelosi",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"pathetic","doug jones",1,"unigram","negative",-2
2020-05-23,2020-05-01,2020-05-17,"pelosi","doug jones",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"pelosi","nancy pelosi",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"puppet","doug jones",1,"unigram","negative",NA
2020-05-23,2020-05-01,2020-05-17,"ruined","jeff sessions",1,"unigram","negative",-2
2020-05-23,2020-05-01,2020-05-17,"schumer","chuck schumer",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"schumer","doug jones",1,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"sleepy","joe biden",2,"unigram",NA,NA
2020-05-23,2020-05-01,2020-05-17,"weak","doug jones",1,"unigram","negative",-2
2020-05-24,2020-05-01,2020-05-24,"american","trump russia",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"bad","joe scarborough",1,"unigram","negative",-3
2020-05-24,2020-05-01,2020-05-24,"criminal","trump russia",1,"unigram","negative",-3
2020-05-24,2020-05-01,2020-05-24,"election","2020 election",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"history","2020 election",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"history","trump russia",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"hoax","trump russia",1,"unigram","negative",-2
2020-05-24,2020-05-01,2020-05-24,"job","joe scarborough",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"joe","joe biden",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"joe","joe scarborough",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"nut","joe scarborough",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"psycho","joe scarborough",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"ratings","joe scarborough",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"rigged","2020 election",1,"unigram",NA,-1
2020-05-24,2020-05-01,2020-05-24,"scam","mail in voting",1,"unigram","negative",-2
2020-05-24,2020-05-01,2020-05-24,"scarborough","joe scarborough",1,"unigram",NA,NA
2020-05-24,2020-05-01,2020-05-24,"sleepy","joe biden",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"50","joe biden",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"american","conor lamb",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"asleep","joe biden",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"biden","joe biden",2,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"china","joe biden",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"corrupt","the media",1,"unigram","negative",NA
2020-05-25,2020-05-01,2020-05-24,"crazy","conor lamb",1,"unigram","negative",-2
2020-05-25,2020-05-01,2020-05-24,"crazy","nancy pelosi",1,"unigram","negative",-2
2020-05-25,2020-05-01,2020-05-24,"deranged","the media",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"dishonesty","the media",1,"unigram","negative",NA
2020-05-25,2020-05-01,2020-05-24,"ethic","joe biden",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"fake","the media",1,"unigram","negative",-3
2020-05-25,2020-05-01,2020-05-24,"fake","the new york times",1,"unigram","negative",-3
2020-05-25,2020-05-01,2020-05-24,"fraud","conor lamb",1,"unigram","negative",-4
2020-05-25,2020-05-01,2020-05-24,"golf","barack obama",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"hatred","the media",1,"unigram","negative",NA
2020-05-25,2020-05-01,2020-05-24,"joe","joe biden",3,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"joe’s","joe biden",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"nancy","conor lamb",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"nancy","nancy pelosi",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"news","the media",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"news","the new york times",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"pelosi","conor lamb",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"pelosi","nancy pelosi",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"playing","barack obama",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"poor","joe biden",1,"unigram","negative",-2
2020-05-25,2020-05-01,2020-05-24,"puppet","conor lamb",1,"unigram","negative",NA
2020-05-25,2020-05-01,2020-05-24,"sick","the media",1,"unigram","negative",-2
2020-05-25,2020-05-01,2020-05-24,"sleepy","joe biden",4,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"totally","the media",1,"unigram",NA,NA
2020-05-25,2020-05-01,2020-05-24,"weaker","joe biden",1,"unigram","negative",NA
2020-05-25,2020-05-01,2020-05-24,"wheel","joe biden",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"2020","mail in voting",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"administration","barack obama",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"amazon","washington post",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"american","conor lamb",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"campaign","barack obama",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"caught","barack obama",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"cold","barack obama",1,"unigram","negative",NA
2020-05-26,2020-05-01,2020-05-24,"complete","joe biden",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"completely","twitter",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"crazy","conor lamb",1,"unigram","negative",-2
2020-05-26,2020-05-01,2020-05-24,"crazy","nancy pelosi",2,"unigram","negative",-2
2020-05-26,2020-05-01,2020-05-24,"criminal","trump russia",1,"unigram","negative",-3
2020-05-26,2020-05-01,2020-05-24,"disaster","joe biden",1,"unigram","negative",-2
2020-05-26,2020-05-01,2020-05-24,"election","2020 election",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"election","mail in voting",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"fake","cnn",1,"unigram","negative",-3
2020-05-26,2020-05-01,2020-05-24,"fake","the media",2,"unigram","negative",-3
2020-05-26,2020-05-01,2020-05-24,"flu","joe biden",1,"unigram",NA,-2
2020-05-26,2020-05-01,2020-05-24,"fraud","conor lamb",1,"unigram","negative",-4
2020-05-26,2020-05-01,2020-05-24,"free","twitter",1,"unigram","positive",1
2020-05-26,2020-05-01,2020-05-24,"h1n1","joe biden",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"handling","joe biden",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"history","trump russia",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"illegally","barack obama",1,"unigram","negative",NA
2020-05-26,2020-05-01,2020-05-24,"interfering","mail in voting",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"job","joe scarborough",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"joe","joe scarborough",2,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"lamestream","the media",2,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"media","the media",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"nancy","conor lamb",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"nancy","nancy pelosi",2,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"news","cnn",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"news","the media",2,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"nut","joe scarborough",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"pelosi","conor lamb",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"pelosi","nancy pelosi",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"political","trump russia",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"post","washington post",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"presidential","mail in voting",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"psycho","joe scarborough",2,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"puppet","conor lamb",1,"unigram","negative",NA
2020-05-26,2020-05-01,2020-05-24,"rigged","2020 election",1,"unigram",NA,-1
2020-05-26,2020-05-01,2020-05-24,"scandal","trump russia",1,"unigram","negative",-3
2020-05-26,2020-05-01,2020-05-24,"scarborough","joe scarborough",2,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"speech","twitter",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"spying","barack obama",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"stifling","twitter",1,"unigram","negative",NA
2020-05-26,2020-05-01,2020-05-24,"subversive","trump russia",1,"unigram","negative",-2
2020-05-26,2020-05-01,2020-05-24,"swine","joe biden",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"total","joe biden",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"total","joe scarborough",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"trump","barack obama",1,"unigram","positive",NA
2020-05-26,2020-05-01,2020-05-24,"usa","trump russia",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"wacky","mika brzezinski",1,"unigram",NA,NA
2020-05-26,2020-05-01,2020-05-24,"washington","washington post",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"boring","the atlantic",1,"unigram","negative",-3
2020-05-27,2020-05-01,2020-05-24,"campaign","obama administration",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"coverage","the new york times",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"crime","trump russia",1,"unigram","negative",-3
2020-05-27,2020-05-01,2020-05-24,"democrats","democrats",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"failing","the atlantic",1,"unigram","negative",-2
2020-05-27,2020-05-01,2020-05-24,"failing","the new york times",1,"unigram","negative",-2
2020-05-27,2020-05-01,2020-05-24,"fake","the atlantic",1,"unigram","negative",-3
2020-05-27,2020-05-01,2020-05-24,"flawed","the new york times",1,"unigram","negative",NA
2020-05-27,2020-05-01,2020-05-24,"history","trump russia",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"hunt","the new york times",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"hunt","trump russia",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"illegal","the new york times",1,"unigram","negative",-3
2020-05-27,2020-05-01,2020-05-24,"illegal","trump russia",1,"unigram","negative",-3
2020-05-27,2020-05-01,2020-05-24,"joe","joe scarborough",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"lamestream","the media",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"left","the media",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"makes","obamagate",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"manner","obama administration",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"media","the media",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"nasty","the atlantic",1,"unigram","negative",-3
2020-05-27,2020-05-01,2020-05-24,"news","the atlantic",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"political","trump russia",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"potatoes","obamagate",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"psycho","joe scarborough",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"radical","the media",1,"unigram","negative",NA
2020-05-27,2020-05-01,2020-05-24,"rapidly","the atlantic",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"russia","the new york times",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"russia","trump russia",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"scarborough","joe scarborough",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"spied","obama administration",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"totally","the new york times",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"trump","obama administration",1,"unigram","positive",NA
2020-05-27,2020-05-01,2020-05-24,"tubes","the atlantic",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"unprecedented","obama administration",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"watergate","obamagate",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"witch","the new york times",1,"unigram",NA,NA
2020-05-27,2020-05-01,2020-05-24,"witch","trump russia",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"absolutely","big tech",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"bad","coronavirus",1,"unigram","negative",-3
2020-05-28,2020-05-01,2020-05-24,"badly","2020 election",1,"unigram","negative",-3
2020-05-28,2020-05-01,2020-05-24,"censor","big tech",1,"unigram",NA,-2
2020-05-28,2020-05-01,2020-05-24,"china","coronavirus",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"considerable","big tech",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"coronavirus","coronavirus",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"crazy","big tech",1,"unigram","negative",-2
2020-05-28,2020-05-01,2020-05-24,"crime","trump russia",1,"unigram","negative",-3
2020-05-28,2020-05-01,2020-05-24,"gift","coronavirus",1,"unigram",NA,2
2020-05-28,2020-05-01,2020-05-24,"hater","yoel roth",1,"unigram","negative",NA
2020-05-28,2020-05-01,2020-05-24,"history","trump russia",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"hunt","trump russia",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"joe","joe biden",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"laughingstock","2020 election",1,"unigram","negative",NA
2020-05-28,2020-05-01,2020-05-24,"marches","coronavirus",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"political","trump russia",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"power","big tech",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"ridiculous","twitter",1,"unigram","negative",-3
2020-05-28,2020-05-01,2020-05-24,"sleepy","joe biden",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"stupid","twitter",1,"unigram","negative",-2
2020-05-28,2020-05-01,2020-05-24,"tainted","2020 election",1,"unigram","negative",NA
2020-05-28,2020-05-01,2020-05-24,"u.s","trump russia",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"witch","trump russia",1,"unigram",NA,NA
2020-05-28,2020-05-01,2020-05-24,"world","coronavirus",1,"unigram",NA,NA
2020-05-29,2020-05-01,2020-05-24,"hunt","trump russia",1,"unigram",NA,NA
2020-05-29,2020-05-01,2020-05-24,"left","jacob frey",1,"unigram",NA,NA
2020-05-29,2020-05-01,2020-05-24,"lies","twitter",1,"unigram","negative",NA
2020-05-29,2020-05-01,2020-05-24,"mayor","jacob frey",1,"unigram",NA,NA
2020-05-29,2020-05-01,2020-05-24,"propaganda","twitter",1,"unigram","negative",-2
2020-05-29,2020-05-01,2020-05-24,"radical","jacob frey",1,"unigram","negative",NA
2020-05-29,2020-05-01,2020-05-24,"russian","trump russia",1,"unigram",NA,NA
2020-05-29,2020-05-01,2020-05-24,"thugs","minneapolis looters",1,"unigram",NA,NA
2020-05-29,2020-05-01,2020-05-24,"weak","jacob frey",1,"unigram","negative",-2
2020-05-29,2020-05-01,2020-05-24,"witch","trump russia",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"bad","cnn",1,"unigram","negative",-3
2020-05-30,2020-05-01,2020-05-24,"blame","cnn",1,"unigram","negative",-2
2020-05-30,2020-05-01,2020-05-24,"can’t","cnn",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"cash","cnn",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"china","cnn",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"disinformation","the media",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"douglas","jacob frey",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"enemy","the media",1,"unigram","negative",-2
2020-05-30,2020-05-01,2020-05-24,"fake","cnn",1,"unigram","negative",-3
2020-05-30,2020-05-01,2020-05-24,"fake","the media",1,"unigram","negative",-3
2020-05-30,2020-05-01,2020-05-24,"late","jacob frey",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"losers","cnn",1,"unigram","negative",NA
2020-05-30,2020-05-01,2020-05-24,"mcarthur","jacob frey",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"mistaken","jacob frey",1,"unigram","negative",-2
2020-05-30,2020-05-01,2020-05-24,"money","muriel bowser",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"news","cnn",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"news","the media",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"people","the media",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"ratings","cnn",1,"unigram",NA,NA
2020-05-30,2020-05-01,2020-05-24,"sick","cnn",1,"unigram","negative",-2
2020-05-31,2020-05-01,2020-05-31,"agenda","the media",1,"unigram",NA,NA
2020-05-31,2020-05-01,2020-05-31,"anarchy","the media",1,"unigram","negative",NA
2020-05-31,2020-05-01,2020-05-31,"bad","the media",1,"unigram","negative",-3
2020-05-31,2020-05-01,2020-05-31,"fake","the media",1,"unigram","negative",-3
2020-05-31,2020-05-01,2020-05-31,"foment","the media",1,"unigram",NA,NA
2020-05-31,2020-05-01,2020-05-31,"hatred","the media",1,"unigram","negative",NA
2020-05-31,2020-05-01,2020-05-31,"joe","joe biden",2,"unigram",NA,NA
2020-05-31,2020-05-01,2020-05-31,"lamestream","the media",1,"unigram",NA,NA
2020-05-31,2020-05-01,2020-05-31,"news","the media",1,"unigram",NA,NA
2020-05-31,2020-05-01,2020-05-31,"people","the media",1,"unigram",NA,NA
2020-05-31,2020-05-01,2020-05-31,"power","the media",1,"unigram",NA,NA
2020-05-31,2020-05-01,2020-05-31,"sick","the media",1,"unigram","negative",-2
2020-05-31,2020-05-01,2020-05-31,"sleepy","joe biden",2,"unigram",NA,NA
2020-06-01,2020-06-01,2020-05-31,"clueless","joe biden",1,"unigram","negative",-2
2020-06-01,2020-06-01,2020-05-31,"doesn’t","joe biden",1,"unigram",NA,NA
2020-06-01,2020-06-01,2020-05-31,"joe","joe biden",2,"unigram",NA,NA
2020-06-01,2020-06-01,2020-05-31,"sleep","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"40","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"50","chris cuomo",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"answers","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"doesn’t","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"forms","new york city",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"fredo’s","chris cuomo",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"joe","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"left","new york city",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"life","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"looters","new york city",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"lost","new york city",1,"unigram","negative",-3
2020-06-02,2020-06-01,2020-05-31,"lowlife","new york city",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"pieces","new york city",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"politically","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"politics","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"pretends","joe biden",1,"unigram",NA,-1
2020-06-02,2020-06-01,2020-05-31,"questions","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"radical","new york city",1,"unigram","negative",NA
2020-06-02,2020-06-01,2020-05-31,"ratings","chris cuomo",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"ripped","new york city",1,"unigram","negative",NA
2020-06-02,2020-06-01,2020-05-31,"scum","new york city",1,"unigram","negative",NA
2020-06-02,2020-06-01,2020-05-31,"sleepy","joe biden",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"thugs","new york city",1,"unigram",NA,NA
2020-06-02,2020-06-01,2020-05-31,"weak","joe biden",1,"unigram","negative",-2
2020-06-03,2020-06-01,2020-05-31,"absolutely","john huber",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"act","chris cuomo",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"bad","the media",1,"unigram","negative",-3
2020-06-03,2020-06-01,2020-05-31,"badly","the media",1,"unigram","negative",-3
2020-06-03,2020-06-01,2020-05-31,"bears","cnn",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"bears","msnbc",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"control","new york city",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"corrupt","the media",1,"unigram","negative",NA
2020-06-03,2020-06-01,2020-05-31,"country","the media",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"crash","the media",1,"unigram","negative",-2
2020-06-03,2020-06-01,2020-05-31,"despicable","looters",1,"unigram","negative",NA
2020-06-03,2020-06-01,2020-05-31,"disposal","john huber",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"dnc","cnn",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"dnc","msnbc",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"dnc","the new york times",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"dnc","washington post",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"documents","john huber",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"drum","jeff sessions",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"dying","cnn",1,"unigram","negative",NA
2020-06-03,2020-06-01,2020-05-31,"economy","the media",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"election","the media",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"fake","cnn",1,"unigram","negative",-3
2020-06-03,2020-06-01,2020-05-31,"fake","the media",4,"unigram","negative",-3
2020-06-03,2020-06-01,2020-05-31,"fredo’s","chris cuomo",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"garbage","john huber",1,"unigram","negative",NA
2020-06-03,2020-06-01,2020-05-31,"hurting","the media",1,"unigram","negative",-2
2020-06-03,2020-06-01,2020-05-31,"lamestream","the media",2,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"media","the media",3,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"msdnc","msnbc",2,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"news","cnn",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"news","the media",3,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"offshoots","cnn",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"offshoots","msnbc",1,"unigram",NA,NA
